1318.902344	5656.572266
1317.775391	6066.790039
1316.646484	5817.393066
1315.519531	5962.639160
1314.390625	5722.215332
1313.263672	5838.620605
1312.134766	5859.721680
1311.005859	5761.205078
1309.876953	5753.521973
1308.748047	5739.199219
1307.619141	5921.909668
1306.490234	5845.585938
1305.359375	5598.888672
1304.230469	5841.264648
1303.099609	5683.145020
1301.968750	5702.025879
1300.837891	5592.638672
1299.708984	5790.620117
1298.578125	5663.570801
1297.445313	5750.957031
1296.314453	5767.598145
1295.183594	5525.731934
1294.050781	5546.824707
1292.919922	5799.814453
1291.787109	5754.603516
1290.654297	5554.861816
1289.523438	5520.748047
1288.390625	5570.512695
1287.257813	5525.375000
1286.123047	5575.120605
1284.990234	5598.378418
1283.857422	5793.650879
1282.722656	5408.930176
1281.589844	5546.845215
1280.455078	5433.428223
1279.320313	5597.734375
1278.185547	5539.434570
1277.050781	5613.337402
1275.916016	5480.165527
1274.781250	5523.220703
1273.644531	5709.379395
1272.509766	5684.132324
1271.373047	5568.651367
1270.238281	5587.451172
1269.101563	5309.209961
1267.964844	5396.245117
1266.828125	5481.049316
1265.691406	5550.428711
1264.554688	5441.691406
1263.417969	5662.732910
1262.279297	5437.526855
1261.142578	5612.342285
1260.003906	5378.437988
1258.867188	5643.263672
1257.728516	5409.437988
1256.589844	5496.295410
1255.451172	5534.820801
1254.312500	5557.965820
1253.173828	5475.757324
1252.033203	5345.303711
1250.894531	5550.563965
1249.753906	5424.530273
1248.615234	5618.735840
1247.474609	5604.563477
1246.333984	5382.125977
1245.193359	5416.223145
1244.052734	5597.139160
1242.912109	5646.522461
1241.769531	5489.959473
1240.628906	5425.446289
1239.488281	5446.364258
1238.345703	5482.600586
1237.203125	5468.473633
1236.060547	5539.712402
1234.919922	5527.768066
1233.777344	5546.458984
1232.632813	5401.076172
1231.490234	5719.423340
1230.347656	5510.645508
1229.203125	5583.983887
1228.060547	5617.948242
1226.916016	5597.260742
1225.771484	5395.210449
1224.628906	5485.994141
1223.484375	5493.737793
1222.337891	5508.030762
1221.193359	5526.685059
1220.048828	5556.248535
1218.904297	5544.327637
1217.757813	5541.140137
1216.611328	5481.221680
1215.466797	5565.311523
1214.320313	5453.060059
1213.173828	5371.380859
1212.027344	5634.239258
1210.880859	5700.799316
1209.734375	5608.220215
1208.585938	5655.146973
1207.439453	5418.805176
1206.291016	5622.597168
1205.142578	5493.071777
1203.996094	5553.049805
1202.847656	5467.128906
1201.699219	5773.076172
1200.550781	5497.791992
1199.402344	5666.529297
1198.251953	5548.013184
1197.103516	5549.181641
1195.953125	5630.820313
1194.804688	5525.421875
1193.654297	5561.378418
1192.503906	5656.012207
1191.353516	5483.292969
1190.203125	5556.176270
1189.052734	5550.822266
1187.902344	5504.199219
1186.750000	5611.786133
1185.599609	5369.747070
1184.447266	5453.438477
1183.294922	5630.433594
1182.142578	5590.347168
1180.992188	5608.858887
1179.839844	5902.874512
1178.685547	5491.863770
1177.533203	5603.631836
1176.380859	5496.371582
1175.226563	5608.097656
1174.074219	5663.430176
1172.919922	5608.225098
1171.765625	5802.200195
1170.611328	5666.838867
1169.457031	5715.622070
1168.302734	5563.001465
1167.148438	5676.736328
1165.994141	5645.397949
1164.837891	5752.583008
1163.683594	5556.788574
1162.527344	5743.998535
1161.371094	5563.417480
1160.216797	5616.471680
1159.060547	5717.075684
1157.904297	5869.528809
1156.746094	5669.602051
1155.589844	5685.857910
1154.433594	5782.053711
1153.275391	5858.771484
1152.119141	5805.865723
1150.960938	5759.457520
1149.802734	5831.818359
1148.644531	5923.581055
1147.486328	5842.642090
1146.328125	6050.897949
1145.169922	5928.971191
1144.009766	5893.375488
1142.851563	6026.020020
1141.691406	6113.332520
1140.531250	5987.169922
1139.373047	6037.811523
1138.212891	5909.553223
1137.052734	6205.837891
1135.892578	6034.506348
1134.730469	6240.190430
1133.570313	6241.205078
1132.410156	6308.968750
1131.248047	6157.117676
1130.085938	6179.670410
1128.925781	6077.395020
1127.763672	6504.464844
1126.601563	6281.696289
1125.439453	6441.863770
1124.275391	6371.871094
1123.113281	6579.264648
1121.951172	6423.284180
1120.787109	6452.200195
1119.623047	6685.251465
1118.460938	6739.890137
1117.296875	6646.288574
1116.132813	6634.333984
1114.968750	6901.537598
1113.802734	6921.744141
1112.638672	6834.615723
1111.474609	6899.895996
1110.308594	6960.860352
1109.144531	6929.550781
1107.978516	6855.353027
1106.812500	7072.845703
1105.646484	7236.653320
1104.480469	7110.987305
1103.314453	7098.967773
1102.146484	7183.388184
1100.980469	7214.211426
1099.814453	7452.819336
1098.646484	7337.936035
1097.478516	7482.209473
1096.310547	7416.606445
1095.142578	7729.923828
1093.974609	7525.181152
1092.806641	7566.598633
